"fue","MUE"
"fue 2","MUE 31"
"fue 3","MUE 19"
"fue 6","MUE 7"
"fue 9","MUE 34"
"fue 12","MUE 16"
"fue 20","MUE 20"
"fue 22","MUE 30"
"fue 24","MUE 3"
"fue 25","MUE 22"
"fue 27","MUE 15"
"fue 30","MUE 18"
"fue 33","MUE 10"
"fue 35","MUE 5"
"fue 36","MUE 11"
"fue 43","MUE 12"
"fue 49","MUE 25"
"fue 52","MUE 24"
"fue 53","MUE 21"
"fue 56","MUE 13"
"fue 57","MUE 17"
"fue 60","MUE 1"
"fue 65","MUE 29"
"fue 66","MUE 28"
"fue 67","MUE 8"
"fue 69","MUE 32"
"fue 74","MUE 27"
"fue 75","MUE 35"
"fue 76","MUE 23"
"fue 77","MUE 2"
"fue 79","MUE 6"
"fue 80","MUE 33"
"fue 82","MUE 9"
"fue 86","MUE 4"
"fue 87","MUE 26"
"fue 89","MUE 14"
"fue 90","MUE 36"
