"fue","MUE"
"fue 2","MUE 20"
"fue 3","MUE 21"
"fue 5","MUE 6"
"fue 6","MUE 31"
"fue 7","MUE 29"
"fue 8","MUE 13"
"fue 9","MUE 17"
"fue 11","MUE 3"
"fue 12","MUE 10"
"fue 13","MUE 33"
"fue 14","MUE 34"
"fue 15","MUE 16"
"fue 16","MUE 8"
"fue 18","MUE 9"
"fue 19","MUE 27"
"fue 20","MUE 23"
"fue 26","MUE 25"
"fue 31","MUE 12"
"fue 33","MUE 15"
"fue 35","MUE 36"
"fue 37","MUE 28"
"fue 40","MUE 1"
"fue 42","MUE 22"
"fue 45","MUE 18"
"fue 46","MUE 5"
"fue 51","MUE 14"
"fue 53","MUE 32"
"fue 55","MUE 19"
"fue 58","MUE 35"
"fue 59","MUE 7"
"fue 60","MUE 30"
"fue 64","MUE 24"
"fue 65","MUE 2"
"fue 66","MUE 11"
"fue 67","MUE 4"
"fue 72","MUE 26"
