"fue","MUE"
"fue 1","MUE 22"
"fue 2","MUE 15"
"fue 3","MUE 8"
"fue 5","MUE 20"
"fue 10","MUE 13"
"fue 13","MUE 36"
"fue 14","MUE 6"
"fue 15","MUE 4"
"fue 16","MUE 9"
"fue 17","MUE 35"
"fue 18","MUE 27"
"fue 19","MUE 5"
"fue 21","MUE 29"
"fue 25","MUE 21"
"fue 26","MUE 34"
"fue 28","MUE 18"
"fue 29","MUE 2"
"fue 30","MUE 12"
"fue 31","MUE 16"
"fue 35","MUE 3"
"fue 39","MUE 24"
"fue 42","MUE 26"
"fue 45","MUE 19"
"fue 46","MUE 28"
"fue 47","MUE 32"
"fue 48","MUE 1"
"fue 51","MUE 10"
"fue 54","MUE 30"
"fue 55","MUE 25"
"fue 56","MUE 7"
"fue 58","MUE 23"
"fue 59","MUE 11"
"fue 60","MUE 17"
"fue 61","MUE 14"
"fue 65","MUE 31"
"fue 66","MUE 33"
