"fue","MUE"
"fue 2","MUE 19"
"fue 5","MUE 24"
"fue 9","MUE 22"
"fue 12","MUE 7"
"fue 17","MUE 21"
"fue 18","MUE 13"
"fue 21","MUE 32"
"fue 22","MUE 5"
"fue 23","MUE 29"
"fue 28","MUE 6"
"fue 30","MUE 12"
"fue 32","MUE 26"
"fue 33","MUE 8"
"fue 34","MUE 18"
"fue 35","MUE 15"
"fue 36","MUE 34"
"fue 37","MUE 14"
"fue 42","MUE 35"
"fue 44","MUE 27"
"fue 48","MUE 23"
"fue 49","MUE 20"
"fue 50","MUE 9"
"fue 51","MUE 36"
"fue 53","MUE 2"
"fue 57","MUE 25"
"fue 60","MUE 33"
"fue 64","MUE 4"
"fue 65","MUE 31"
"fue 68","MUE 11"
"fue 70","MUE 16"
"fue 72","MUE 28"
"fue 73","MUE 30"
"fue 77","MUE 3"
"fue 82","MUE 10"
"fue 83","MUE 1"
"fue 87","MUE 17"
