"fue","MUE"
"fue 3","MUE 30"
"fue 4","MUE 26"
"fue 7","MUE 14"
"fue 8","MUE 33"
"fue 11","MUE 1"
"fue 13","MUE 29"
"fue 14","MUE 9"
"fue 16","MUE 18"
"fue 17","MUE 31"
"fue 20","MUE 17"
"fue 21","MUE 36"
"fue 22","MUE 20"
"fue 29","MUE 16"
"fue 30","MUE 35"
"fue 32","MUE 12"
"fue 34","MUE 10"
"fue 36","MUE 5"
"fue 37","MUE 15"
"fue 39","MUE 23"
"fue 41","MUE 3"
"fue 42","MUE 4"
"fue 43","MUE 34"
"fue 44","MUE 6"
"fue 45","MUE 21"
"fue 46","MUE 11"
"fue 51","MUE 28"
"fue 53","MUE 25"
"fue 54","MUE 19"
"fue 55","MUE 24"
"fue 56","MUE 8"
"fue 57","MUE 27"
"fue 58","MUE 2"
"fue 60","MUE 7"
"fue 61","MUE 13"
"fue 64","MUE 22"
"fue 65","MUE 32"
