"fue","MUE"
"fue 3","MUE 1"
"fue 5","MUE 19"
"fue 6","MUE 4"
"fue 8","MUE 6"
"fue 10","MUE 12"
"fue 12","MUE 24"
"fue 15","MUE 22"
"fue 16","MUE 33"
"fue 24","MUE 26"
"fue 25","MUE 23"
"fue 28","MUE 7"
"fue 30","MUE 21"
"fue 31","MUE 30"
"fue 35","MUE 8"
"fue 36","MUE 17"
"fue 38","MUE 34"
"fue 41","MUE 31"
"fue 42","MUE 15"
"fue 47","MUE 11"
"fue 48","MUE 28"
"fue 51","MUE 20"
"fue 52","MUE 18"
"fue 54","MUE 14"
"fue 55","MUE 35"
"fue 58","MUE 3"
"fue 62","MUE 13"
"fue 63","MUE 29"
"fue 64","MUE 27"
"fue 65","MUE 16"
"fue 66","MUE 2"
"fue 67","MUE 32"
"fue 68","MUE 5"
"fue 69","MUE 36"
"fue 71","MUE 9"
"fue 73","MUE 25"
"fue 76","MUE 10"
