"fue","MUE"
"fue 3","MUE 31"
"fue 6","MUE 4"
"fue 7","MUE 19"
"fue 8","MUE 32"
"fue 10","MUE 17"
"fue 12","MUE 13"
"fue 13","MUE 7"
"fue 14","MUE 18"
"fue 19","MUE 29"
"fue 22","MUE 28"
"fue 23","MUE 33"
"fue 25","MUE 22"
"fue 31","MUE 14"
"fue 32","MUE 24"
"fue 33","MUE 1"
"fue 35","MUE 10"
"fue 37","MUE 12"
"fue 39","MUE 23"
"fue 40","MUE 8"
"fue 42","MUE 30"
"fue 45","MUE 25"
"fue 54","MUE 16"
"fue 59","MUE 34"
"fue 63","MUE 27"
"fue 65","MUE 36"
"fue 66","MUE 5"
"fue 69","MUE 11"
"fue 71","MUE 26"
"fue 73","MUE 9"
"fue 75","MUE 35"
"fue 78","MUE 15"
"fue 83","MUE 2"
"fue 85","MUE 21"
"fue 86","MUE 6"
"fue 87","MUE 20"
"fue 90","MUE 3"
