"fue","MUE"
"fue 1","MUE 7"
"fue 2","MUE 27"
"fue 4","MUE 11"
"fue 5","MUE 21"
"fue 6","MUE 35"
"fue 8","MUE 32"
"fue 9","MUE 2"
"fue 10","MUE 20"
"fue 14","MUE 30"
"fue 15","MUE 36"
"fue 22","MUE 19"
"fue 24","MUE 4"
"fue 25","MUE 17"
"fue 28","MUE 14"
"fue 30","MUE 18"
"fue 32","MUE 1"
"fue 36","MUE 8"
"fue 41","MUE 12"
"fue 42","MUE 9"
"fue 46","MUE 15"
"fue 47","MUE 29"
"fue 51","MUE 28"
"fue 52","MUE 22"
"fue 57","MUE 16"
"fue 60","MUE 5"
"fue 66","MUE 31"
"fue 74","MUE 13"
"fue 77","MUE 6"
"fue 79","MUE 26"
"fue 80","MUE 23"
"fue 81","MUE 3"
"fue 83","MUE 24"
"fue 85","MUE 34"
"fue 87","MUE 33"
"fue 88","MUE 25"
"fue 90","MUE 10"
