"fue","MUE"
"fue 4","MUE 26"
"fue 7","MUE 22"
"fue 8","MUE 31"
"fue 9","MUE 9"
"fue 10","MUE 2"
"fue 11","MUE 32"
"fue 12","MUE 16"
"fue 14","MUE 24"
"fue 17","MUE 25"
"fue 18","MUE 10"
"fue 19","MUE 15"
"fue 21","MUE 27"
"fue 22","MUE 36"
"fue 24","MUE 4"
"fue 26","MUE 18"
"fue 27","MUE 14"
"fue 29","MUE 28"
"fue 31","MUE 11"
"fue 32","MUE 34"
"fue 35","MUE 29"
"fue 38","MUE 5"
"fue 40","MUE 35"
"fue 42","MUE 23"
"fue 43","MUE 7"
"fue 46","MUE 33"
"fue 47","MUE 17"
"fue 48","MUE 8"
"fue 49","MUE 30"
"fue 54","MUE 1"
"fue 56","MUE 20"
"fue 57","MUE 3"
"fue 61","MUE 19"
"fue 62","MUE 13"
"fue 63","MUE 21"
"fue 64","MUE 12"
"fue 65","MUE 6"
