"fue","MUE"
"fue 1","MUE 6"
"fue 2","MUE 11"
"fue 3","MUE 16"
"fue 4","MUE 24"
"fue 6","MUE 9"
"fue 9","MUE 18"
"fue 11","MUE 31"
"fue 15","MUE 3"
"fue 17","MUE 14"
"fue 18","MUE 27"
"fue 20","MUE 12"
"fue 21","MUE 30"
"fue 22","MUE 7"
"fue 23","MUE 26"
"fue 25","MUE 33"
"fue 26","MUE 21"
"fue 27","MUE 5"
"fue 28","MUE 32"
"fue 29","MUE 29"
"fue 31","MUE 17"
"fue 33","MUE 25"
"fue 34","MUE 36"
"fue 40","MUE 34"
"fue 44","MUE 8"
"fue 47","MUE 20"
"fue 48","MUE 10"
"fue 49","MUE 13"
"fue 50","MUE 15"
"fue 51","MUE 28"
"fue 53","MUE 4"
"fue 54","MUE 2"
"fue 55","MUE 19"
"fue 57","MUE 35"
"fue 58","MUE 23"
"fue 59","MUE 22"
"fue 60","MUE 1"
