"fue","MUE"
"fue 1","MUE 12"
"fue 2","MUE 8"
"fue 4","MUE 36"
"fue 6","MUE 7"
"fue 7","MUE 16"
"fue 11","MUE 5"
"fue 12","MUE 35"
"fue 16","MUE 30"
"fue 18","MUE 13"
"fue 21","MUE 15"
"fue 22","MUE 10"
"fue 23","MUE 22"
"fue 24","MUE 19"
"fue 25","MUE 14"
"fue 26","MUE 29"
"fue 30","MUE 18"
"fue 32","MUE 21"
"fue 34","MUE 34"
"fue 38","MUE 25"
"fue 39","MUE 33"
"fue 41","MUE 2"
"fue 43","MUE 32"
"fue 46","MUE 6"
"fue 50","MUE 23"
"fue 52","MUE 28"
"fue 60","MUE 1"
"fue 61","MUE 9"
"fue 63","MUE 11"
"fue 65","MUE 27"
"fue 66","MUE 17"
"fue 67","MUE 31"
"fue 69","MUE 3"
"fue 70","MUE 20"
"fue 71","MUE 26"
"fue 75","MUE 4"
"fue 77","MUE 24"
