"fue","MUE"
"fue 3","MUE 21"
"fue 6","MUE 34"
"fue 7","MUE 31"
"fue 9","MUE 4"
"fue 10","MUE 3"
"fue 17","MUE 32"
"fue 18","MUE 8"
"fue 20","MUE 13"
"fue 21","MUE 26"
"fue 23","MUE 33"
"fue 25","MUE 22"
"fue 28","MUE 20"
"fue 29","MUE 19"
"fue 30","MUE 14"
"fue 34","MUE 24"
"fue 39","MUE 16"
"fue 46","MUE 9"
"fue 49","MUE 27"
"fue 50","MUE 23"
"fue 51","MUE 1"
"fue 55","MUE 12"
"fue 59","MUE 10"
"fue 60","MUE 35"
"fue 62","MUE 36"
"fue 65","MUE 17"
"fue 66","MUE 5"
"fue 67","MUE 30"
"fue 68","MUE 11"
"fue 71","MUE 6"
"fue 74","MUE 15"
"fue 76","MUE 28"
"fue 78","MUE 7"
"fue 80","MUE 2"
"fue 85","MUE 25"
"fue 86","MUE 29"
"fue 87","MUE 18"
