"fue","MUE"
"fue 1","MUE 13"
"fue 2","MUE 30"
"fue 3","MUE 4"
"fue 4","MUE 14"
"fue 6","MUE 33"
"fue 7","MUE 10"
"fue 8","MUE 2"
"fue 10","MUE 12"
"fue 11","MUE 27"
"fue 13","MUE 9"
"fue 14","MUE 36"
"fue 17","MUE 8"
"fue 19","MUE 26"
"fue 20","MUE 19"
"fue 21","MUE 7"
"fue 22","MUE 18"
"fue 23","MUE 24"
"fue 25","MUE 32"
"fue 26","MUE 29"
"fue 27","MUE 5"
"fue 28","MUE 11"
"fue 30","MUE 15"
"fue 35","MUE 23"
"fue 38","MUE 3"
"fue 39","MUE 1"
"fue 40","MUE 17"
"fue 41","MUE 34"
"fue 42","MUE 6"
"fue 43","MUE 20"
"fue 44","MUE 35"
"fue 46","MUE 28"
"fue 49","MUE 22"
"fue 50","MUE 31"
"fue 51","MUE 16"
"fue 53","MUE 25"
"fue 54","MUE 21"
