"fue","MUE"
"fue 3","MUE 17"
"fue 4","MUE 9"
"fue 5","MUE 25"
"fue 6","MUE 32"
"fue 7","MUE 28"
"fue 16","MUE 4"
"fue 18","MUE 1"
"fue 19","MUE 8"
"fue 21","MUE 13"
"fue 22","MUE 30"
"fue 25","MUE 16"
"fue 32","MUE 24"
"fue 35","MUE 21"
"fue 38","MUE 26"
"fue 40","MUE 2"
"fue 43","MUE 12"
"fue 44","MUE 22"
"fue 46","MUE 31"
"fue 48","MUE 23"
"fue 51","MUE 11"
"fue 52","MUE 14"
"fue 53","MUE 18"
"fue 54","MUE 7"
"fue 55","MUE 27"
"fue 56","MUE 5"
"fue 59","MUE 36"
"fue 60","MUE 10"
"fue 63","MUE 35"
"fue 64","MUE 33"
"fue 68","MUE 34"
"fue 70","MUE 20"
"fue 71","MUE 15"
"fue 73","MUE 19"
"fue 74","MUE 3"
"fue 77","MUE 29"
"fue 78","MUE 6"
