"fue","MUE"
"fue 1","MUE 28"
"fue 2","MUE 35"
"fue 3","MUE 10"
"fue 4","MUE 16"
"fue 7","MUE 20"
"fue 9","MUE 22"
"fue 12","MUE 17"
"fue 14","MUE 30"
"fue 15","MUE 36"
"fue 21","MUE 24"
"fue 23","MUE 11"
"fue 24","MUE 33"
"fue 26","MUE 2"
"fue 29","MUE 7"
"fue 30","MUE 8"
"fue 33","MUE 5"
"fue 34","MUE 3"
"fue 35","MUE 23"
"fue 36","MUE 6"
"fue 39","MUE 29"
"fue 40","MUE 4"
"fue 42","MUE 9"
"fue 44","MUE 12"
"fue 45","MUE 13"
"fue 47","MUE 26"
"fue 48","MUE 1"
"fue 49","MUE 34"
"fue 51","MUE 32"
"fue 53","MUE 18"
"fue 55","MUE 15"
"fue 56","MUE 25"
"fue 59","MUE 31"
"fue 60","MUE 27"
"fue 62","MUE 21"
"fue 63","MUE 19"
"fue 64","MUE 14"
