"fue","MUE"
"fue 1","MUE 35"
"fue 3","MUE 3"
"fue 5","MUE 28"
"fue 6","MUE 33"
"fue 8","MUE 6"
"fue 9","MUE 30"
"fue 10","MUE 23"
"fue 12","MUE 29"
"fue 16","MUE 15"
"fue 17","MUE 18"
"fue 18","MUE 11"
"fue 19","MUE 10"
"fue 21","MUE 1"
"fue 22","MUE 5"
"fue 23","MUE 8"
"fue 24","MUE 16"
"fue 26","MUE 22"
"fue 28","MUE 13"
"fue 29","MUE 2"
"fue 30","MUE 27"
"fue 31","MUE 20"
"fue 32","MUE 24"
"fue 34","MUE 14"
"fue 36","MUE 19"
"fue 37","MUE 17"
"fue 39","MUE 7"
"fue 40","MUE 25"
"fue 41","MUE 26"
"fue 42","MUE 4"
"fue 43","MUE 34"
"fue 44","MUE 36"
"fue 45","MUE 9"
"fue 49","MUE 12"
"fue 50","MUE 21"
"fue 53","MUE 31"
"fue 54","MUE 32"
