"fue","MUE"
"fue 1","MUE 24"
"fue 3","MUE 17"
"fue 4","MUE 18"
"fue 8","MUE 12"
"fue 9","MUE 32"
"fue 10","MUE 31"
"fue 11","MUE 36"
"fue 13","MUE 20"
"fue 14","MUE 8"
"fue 15","MUE 26"
"fue 17","MUE 1"
"fue 18","MUE 13"
"fue 21","MUE 29"
"fue 22","MUE 6"
"fue 23","MUE 4"
"fue 24","MUE 21"
"fue 29","MUE 10"
"fue 33","MUE 16"
"fue 41","MUE 15"
"fue 50","MUE 14"
"fue 51","MUE 27"
"fue 52","MUE 7"
"fue 53","MUE 30"
"fue 55","MUE 23"
"fue 56","MUE 22"
"fue 59","MUE 35"
"fue 60","MUE 28"
"fue 62","MUE 3"
"fue 63","MUE 11"
"fue 66","MUE 2"
"fue 71","MUE 33"
"fue 72","MUE 9"
"fue 76","MUE 19"
"fue 77","MUE 34"
"fue 79","MUE 25"
"fue 82","MUE 5"
