"fue","MUE"
"fue 1","MUE 33"
"fue 2","MUE 16"
"fue 3","MUE 10"
"fue 5","MUE 19"
"fue 7","MUE 8"
"fue 10","MUE 17"
"fue 12","MUE 18"
"fue 13","MUE 29"
"fue 14","MUE 24"
"fue 16","MUE 5"
"fue 18","MUE 14"
"fue 20","MUE 28"
"fue 22","MUE 30"
"fue 24","MUE 26"
"fue 25","MUE 6"
"fue 26","MUE 2"
"fue 29","MUE 25"
"fue 32","MUE 4"
"fue 33","MUE 20"
"fue 34","MUE 15"
"fue 36","MUE 12"
"fue 37","MUE 23"
"fue 38","MUE 34"
"fue 39","MUE 21"
"fue 40","MUE 35"
"fue 42","MUE 1"
"fue 43","MUE 36"
"fue 44","MUE 32"
"fue 46","MUE 11"
"fue 48","MUE 22"
"fue 49","MUE 27"
"fue 50","MUE 7"
"fue 51","MUE 3"
"fue 52","MUE 31"
"fue 53","MUE 9"
"fue 54","MUE 13"
