"fue","MUE"
"fue 1","MUE 28"
"fue 3","MUE 33"
"fue 6","MUE 25"
"fue 7","MUE 14"
"fue 8","MUE 35"
"fue 11","MUE 29"
"fue 13","MUE 8"
"fue 18","MUE 10"
"fue 20","MUE 12"
"fue 21","MUE 23"
"fue 23","MUE 16"
"fue 24","MUE 6"
"fue 25","MUE 3"
"fue 26","MUE 18"
"fue 28","MUE 36"
"fue 34","MUE 20"
"fue 35","MUE 11"
"fue 36","MUE 7"
"fue 38","MUE 15"
"fue 39","MUE 24"
"fue 40","MUE 4"
"fue 42","MUE 22"
"fue 44","MUE 32"
"fue 48","MUE 2"
"fue 49","MUE 17"
"fue 50","MUE 13"
"fue 53","MUE 34"
"fue 57","MUE 5"
"fue 58","MUE 27"
"fue 62","MUE 19"
"fue 63","MUE 30"
"fue 65","MUE 26"
"fue 67","MUE 1"
"fue 68","MUE 31"
"fue 69","MUE 21"
"fue 70","MUE 9"
