"fue","MUE"
"fue 1","MUE 8"
"fue 2","MUE 20"
"fue 3","MUE 35"
"fue 4","MUE 32"
"fue 5","MUE 34"
"fue 6","MUE 22"
"fue 7","MUE 1"
"fue 8","MUE 29"
"fue 11","MUE 17"
"fue 12","MUE 28"
"fue 13","MUE 13"
"fue 14","MUE 36"
"fue 16","MUE 31"
"fue 17","MUE 15"
"fue 18","MUE 11"
"fue 19","MUE 18"
"fue 21","MUE 23"
"fue 22","MUE 33"
"fue 23","MUE 27"
"fue 25","MUE 2"
"fue 26","MUE 12"
"fue 27","MUE 3"
"fue 28","MUE 9"
"fue 29","MUE 6"
"fue 30","MUE 30"
"fue 31","MUE 14"
"fue 33","MUE 25"
"fue 34","MUE 7"
"fue 35","MUE 24"
"fue 38","MUE 19"
"fue 41","MUE 26"
"fue 42","MUE 16"
"fue 44","MUE 21"
"fue 45","MUE 4"
"fue 46","MUE 10"
"fue 47","MUE 5"
