"fue","MUE"
"fue 3","MUE 24"
"fue 4","MUE 23"
"fue 6","MUE 7"
"fue 8","MUE 33"
"fue 10","MUE 36"
"fue 11","MUE 31"
"fue 13","MUE 26"
"fue 16","MUE 5"
"fue 22","MUE 15"
"fue 24","MUE 16"
"fue 31","MUE 17"
"fue 32","MUE 6"
"fue 33","MUE 9"
"fue 35","MUE 10"
"fue 36","MUE 3"
"fue 42","MUE 27"
"fue 47","MUE 34"
"fue 48","MUE 1"
"fue 50","MUE 19"
"fue 51","MUE 25"
"fue 52","MUE 14"
"fue 54","MUE 32"
"fue 56","MUE 2"
"fue 62","MUE 21"
"fue 65","MUE 20"
"fue 66","MUE 22"
"fue 68","MUE 30"
"fue 70","MUE 35"
"fue 71","MUE 12"
"fue 72","MUE 8"
"fue 74","MUE 29"
"fue 76","MUE 28"
"fue 77","MUE 18"
"fue 78","MUE 4"
"fue 79","MUE 11"
"fue 83","MUE 13"
