"fue","MUE"
"fue 8","MUE 17"
"fue 12","MUE 1"
"fue 15","MUE 2"
"fue 17","MUE 3"
"fue 19","MUE 6"
"fue 23","MUE 30"
"fue 24","MUE 21"
"fue 25","MUE 4"
"fue 30","MUE 5"
"fue 33","MUE 24"
"fue 34","MUE 9"
"fue 36","MUE 20"
"fue 38","MUE 22"
"fue 39","MUE 23"
"fue 44","MUE 12"
"fue 48","MUE 10"
"fue 49","MUE 7"
"fue 51","MUE 25"
"fue 54","MUE 16"
"fue 57","MUE 26"
"fue 58","MUE 8"
"fue 60","MUE 36"
"fue 63","MUE 32"
"fue 64","MUE 13"
"fue 66","MUE 35"
"fue 67","MUE 18"
"fue 70","MUE 15"
"fue 71","MUE 33"
"fue 73","MUE 31"
"fue 74","MUE 14"
"fue 75","MUE 29"
"fue 78","MUE 11"
"fue 80","MUE 28"
"fue 81","MUE 27"
"fue 83","MUE 34"
"fue 84","MUE 19"
