"fue","MUE"
"fue 2","MUE 25"
"fue 4","MUE 27"
"fue 5","MUE 29"
"fue 6","MUE 22"
"fue 13","MUE 18"
"fue 14","MUE 5"
"fue 15","MUE 2"
"fue 16","MUE 9"
"fue 18","MUE 34"
"fue 19","MUE 12"
"fue 21","MUE 32"
"fue 22","MUE 26"
"fue 25","MUE 36"
"fue 26","MUE 35"
"fue 27","MUE 7"
"fue 32","MUE 16"
"fue 38","MUE 15"
"fue 39","MUE 19"
"fue 40","MUE 6"
"fue 43","MUE 28"
"fue 45","MUE 30"
"fue 46","MUE 33"
"fue 47","MUE 1"
"fue 49","MUE 10"
"fue 56","MUE 24"
"fue 57","MUE 31"
"fue 58","MUE 3"
"fue 60","MUE 4"
"fue 61","MUE 11"
"fue 63","MUE 23"
"fue 64","MUE 21"
"fue 66","MUE 14"
"fue 68","MUE 8"
"fue 69","MUE 13"
"fue 70","MUE 17"
"fue 72","MUE 20"
