"fue","MUE"
"fue 6","MUE 7"
"fue 10","MUE 21"
"fue 12","MUE 9"
"fue 14","MUE 18"
"fue 15","MUE 19"
"fue 17","MUE 28"
"fue 18","MUE 30"
"fue 24","MUE 11"
"fue 25","MUE 23"
"fue 26","MUE 34"
"fue 28","MUE 32"
"fue 30","MUE 5"
"fue 32","MUE 12"
"fue 33","MUE 13"
"fue 34","MUE 15"
"fue 35","MUE 3"
"fue 36","MUE 16"
"fue 38","MUE 10"
"fue 39","MUE 8"
"fue 40","MUE 24"
"fue 41","MUE 29"
"fue 42","MUE 1"
"fue 45","MUE 2"
"fue 47","MUE 36"
"fue 49","MUE 27"
"fue 50","MUE 14"
"fue 51","MUE 17"
"fue 54","MUE 31"
"fue 55","MUE 33"
"fue 60","MUE 20"
"fue 61","MUE 22"
"fue 63","MUE 26"
"fue 64","MUE 6"
"fue 65","MUE 35"
"fue 66","MUE 25"
"fue 67","MUE 4"
