"fue","MUE"
"fue 3","MUE 12"
"fue 4","MUE 3"
"fue 5","MUE 23"
"fue 9","MUE 26"
"fue 13","MUE 25"
"fue 15","MUE 14"
"fue 21","MUE 36"
"fue 22","MUE 30"
"fue 23","MUE 1"
"fue 24","MUE 8"
"fue 27","MUE 4"
"fue 28","MUE 35"
"fue 29","MUE 5"
"fue 31","MUE 9"
"fue 33","MUE 24"
"fue 34","MUE 34"
"fue 35","MUE 18"
"fue 36","MUE 16"
"fue 43","MUE 7"
"fue 45","MUE 15"
"fue 46","MUE 27"
"fue 50","MUE 32"
"fue 51","MUE 31"
"fue 53","MUE 33"
"fue 54","MUE 22"
"fue 55","MUE 2"
"fue 57","MUE 21"
"fue 62","MUE 11"
"fue 66","MUE 28"
"fue 70","MUE 20"
"fue 71","MUE 29"
"fue 72","MUE 17"
"fue 76","MUE 10"
"fue 78","MUE 6"
"fue 81","MUE 19"
"fue 82","MUE 13"
