"fue","MUE"
"fue 8","MUE 36"
"fue 9","MUE 30"
"fue 10","MUE 20"
"fue 12","MUE 13"
"fue 13","MUE 27"
"fue 16","MUE 4"
"fue 17","MUE 35"
"fue 18","MUE 10"
"fue 20","MUE 6"
"fue 23","MUE 1"
"fue 25","MUE 31"
"fue 29","MUE 2"
"fue 30","MUE 8"
"fue 31","MUE 34"
"fue 33","MUE 18"
"fue 38","MUE 16"
"fue 39","MUE 22"
"fue 40","MUE 14"
"fue 42","MUE 11"
"fue 44","MUE 12"
"fue 46","MUE 28"
"fue 47","MUE 24"
"fue 48","MUE 25"
"fue 49","MUE 9"
"fue 54","MUE 26"
"fue 55","MUE 3"
"fue 56","MUE 5"
"fue 57","MUE 15"
"fue 60","MUE 7"
"fue 63","MUE 19"
"fue 68","MUE 23"
"fue 73","MUE 32"
"fue 74","MUE 17"
"fue 75","MUE 29"
"fue 77","MUE 21"
"fue 80","MUE 33"
