"fue","MUE"
"fue 1","MUE 21"
"fue 3","MUE 32"
"fue 5","MUE 3"
"fue 13","MUE 20"
"fue 16","MUE 19"
"fue 22","MUE 14"
"fue 23","MUE 23"
"fue 26","MUE 10"
"fue 28","MUE 25"
"fue 29","MUE 33"
"fue 30","MUE 9"
"fue 34","MUE 8"
"fue 35","MUE 26"
"fue 37","MUE 35"
"fue 38","MUE 4"
"fue 39","MUE 1"
"fue 45","MUE 17"
"fue 49","MUE 30"
"fue 50","MUE 22"
"fue 52","MUE 24"
"fue 55","MUE 6"
"fue 57","MUE 34"
"fue 59","MUE 18"
"fue 60","MUE 2"
"fue 62","MUE 11"
"fue 63","MUE 5"
"fue 64","MUE 29"
"fue 65","MUE 7"
"fue 66","MUE 12"
"fue 68","MUE 16"
"fue 71","MUE 13"
"fue 73","MUE 15"
"fue 74","MUE 36"
"fue 75","MUE 27"
"fue 77","MUE 28"
"fue 78","MUE 31"
