"fue","MUE"
"fue 2","MUE 19"
"fue 4","MUE 22"
"fue 5","MUE 13"
"fue 6","MUE 16"
"fue 8","MUE 2"
"fue 9","MUE 21"
"fue 10","MUE 20"
"fue 11","MUE 28"
"fue 12","MUE 12"
"fue 13","MUE 25"
"fue 14","MUE 35"
"fue 15","MUE 18"
"fue 16","MUE 4"
"fue 17","MUE 14"
"fue 20","MUE 26"
"fue 22","MUE 3"
"fue 23","MUE 23"
"fue 25","MUE 32"
"fue 26","MUE 1"
"fue 27","MUE 33"
"fue 28","MUE 5"
"fue 30","MUE 15"
"fue 32","MUE 29"
"fue 33","MUE 10"
"fue 34","MUE 6"
"fue 35","MUE 34"
"fue 36","MUE 11"
"fue 37","MUE 31"
"fue 39","MUE 36"
"fue 41","MUE 30"
"fue 42","MUE 24"
"fue 43","MUE 27"
"fue 44","MUE 9"
"fue 45","MUE 17"
"fue 46","MUE 8"
"fue 48","MUE 7"
