"fue","MUE"
"fue 1","MUE 14"
"fue 2","MUE 30"
"fue 5","MUE 20"
"fue 9","MUE 15"
"fue 10","MUE 29"
"fue 14","MUE 35"
"fue 15","MUE 17"
"fue 16","MUE 26"
"fue 18","MUE 3"
"fue 19","MUE 13"
"fue 20","MUE 8"
"fue 23","MUE 22"
"fue 24","MUE 36"
"fue 25","MUE 33"
"fue 27","MUE 32"
"fue 28","MUE 21"
"fue 30","MUE 31"
"fue 31","MUE 10"
"fue 32","MUE 25"
"fue 33","MUE 4"
"fue 35","MUE 34"
"fue 36","MUE 18"
"fue 37","MUE 27"
"fue 40","MUE 12"
"fue 41","MUE 2"
"fue 43","MUE 11"
"fue 44","MUE 6"
"fue 45","MUE 24"
"fue 46","MUE 1"
"fue 47","MUE 19"
"fue 52","MUE 5"
"fue 54","MUE 16"
"fue 55","MUE 7"
"fue 56","MUE 28"
"fue 59","MUE 23"
"fue 60","MUE 9"
