"fue","MUE"
"fue 1","MUE 29"
"fue 2","MUE 5"
"fue 5","MUE 11"
"fue 7","MUE 33"
"fue 8","MUE 12"
"fue 10","MUE 17"
"fue 11","MUE 7"
"fue 13","MUE 10"
"fue 14","MUE 19"
"fue 18","MUE 6"
"fue 19","MUE 18"
"fue 24","MUE 22"
"fue 25","MUE 20"
"fue 26","MUE 1"
"fue 27","MUE 4"
"fue 28","MUE 27"
"fue 31","MUE 9"
"fue 32","MUE 14"
"fue 33","MUE 26"
"fue 34","MUE 13"
"fue 35","MUE 16"
"fue 36","MUE 3"
"fue 40","MUE 23"
"fue 46","MUE 8"
"fue 47","MUE 28"
"fue 49","MUE 34"
"fue 55","MUE 36"
"fue 60","MUE 35"
"fue 67","MUE 32"
"fue 74","MUE 15"
"fue 75","MUE 25"
"fue 77","MUE 31"
"fue 78","MUE 24"
"fue 83","MUE 2"
"fue 85","MUE 21"
"fue 89","MUE 30"
