"fue","MUE"
"fue 3","MUE 12"
"fue 4","MUE 21"
"fue 5","MUE 29"
"fue 6","MUE 16"
"fue 7","MUE 30"
"fue 8","MUE 17"
"fue 9","MUE 14"
"fue 10","MUE 31"
"fue 13","MUE 8"
"fue 15","MUE 22"
"fue 18","MUE 15"
"fue 20","MUE 28"
"fue 21","MUE 5"
"fue 23","MUE 13"
"fue 24","MUE 11"
"fue 27","MUE 25"
"fue 28","MUE 3"
"fue 32","MUE 6"
"fue 35","MUE 20"
"fue 36","MUE 27"
"fue 38","MUE 26"
"fue 40","MUE 9"
"fue 41","MUE 19"
"fue 42","MUE 18"
"fue 43","MUE 10"
"fue 44","MUE 34"
"fue 45","MUE 7"
"fue 46","MUE 24"
"fue 47","MUE 1"
"fue 48","MUE 35"
"fue 49","MUE 33"
"fue 50","MUE 4"
"fue 53","MUE 2"
"fue 54","MUE 23"
"fue 56","MUE 36"
"fue 57","MUE 32"
