"fue","MUE"
"fue 2","MUE 23"
"fue 5","MUE 7"
"fue 9","MUE 31"
"fue 14","MUE 6"
"fue 15","MUE 16"
"fue 16","MUE 11"
"fue 18","MUE 2"
"fue 21","MUE 29"
"fue 24","MUE 36"
"fue 25","MUE 20"
"fue 26","MUE 9"
"fue 29","MUE 15"
"fue 33","MUE 17"
"fue 35","MUE 12"
"fue 38","MUE 22"
"fue 39","MUE 26"
"fue 42","MUE 32"
"fue 43","MUE 5"
"fue 44","MUE 1"
"fue 45","MUE 28"
"fue 46","MUE 10"
"fue 50","MUE 19"
"fue 51","MUE 18"
"fue 52","MUE 3"
"fue 53","MUE 27"
"fue 57","MUE 25"
"fue 66","MUE 13"
"fue 71","MUE 4"
"fue 72","MUE 24"
"fue 73","MUE 21"
"fue 74","MUE 33"
"fue 76","MUE 30"
"fue 78","MUE 8"
"fue 80","MUE 35"
"fue 83","MUE 14"
"fue 84","MUE 34"
