"fue","MUE"
"fue 3","MUE 27"
"fue 6","MUE 14"
"fue 7","MUE 6"
"fue 10","MUE 35"
"fue 12","MUE 20"
"fue 14","MUE 31"
"fue 26","MUE 26"
"fue 29","MUE 17"
"fue 35","MUE 22"
"fue 37","MUE 12"
"fue 41","MUE 11"
"fue 43","MUE 2"
"fue 46","MUE 1"
"fue 47","MUE 8"
"fue 48","MUE 32"
"fue 51","MUE 28"
"fue 53","MUE 33"
"fue 54","MUE 15"
"fue 55","MUE 23"
"fue 56","MUE 19"
"fue 57","MUE 10"
"fue 58","MUE 36"
"fue 61","MUE 9"
"fue 62","MUE 34"
"fue 64","MUE 16"
"fue 66","MUE 4"
"fue 70","MUE 7"
"fue 71","MUE 25"
"fue 74","MUE 13"
"fue 75","MUE 21"
"fue 78","MUE 30"
"fue 82","MUE 5"
"fue 83","MUE 29"
"fue 85","MUE 18"
"fue 87","MUE 3"
"fue 89","MUE 24"
