"fue","MUE"
"fue 1","MUE 11"
"fue 2","MUE 15"
"fue 5","MUE 3"
"fue 9","MUE 21"
"fue 11","MUE 20"
"fue 14","MUE 4"
"fue 15","MUE 2"
"fue 16","MUE 25"
"fue 17","MUE 23"
"fue 18","MUE 8"
"fue 20","MUE 33"
"fue 25","MUE 24"
"fue 27","MUE 1"
"fue 29","MUE 28"
"fue 30","MUE 31"
"fue 31","MUE 10"
"fue 33","MUE 13"
"fue 37","MUE 19"
"fue 39","MUE 9"
"fue 46","MUE 17"
"fue 47","MUE 30"
"fue 49","MUE 32"
"fue 55","MUE 7"
"fue 57","MUE 35"
"fue 58","MUE 29"
"fue 61","MUE 34"
"fue 64","MUE 14"
"fue 66","MUE 26"
"fue 67","MUE 6"
"fue 70","MUE 18"
"fue 72","MUE 16"
"fue 73","MUE 36"
"fue 75","MUE 12"
"fue 77","MUE 22"
"fue 82","MUE 5"
"fue 86","MUE 27"
