"fue","MUE"
"fue 1","MUE 23"
"fue 2","MUE 26"
"fue 3","MUE 16"
"fue 5","MUE 36"
"fue 6","MUE 25"
"fue 7","MUE 5"
"fue 8","MUE 35"
"fue 11","MUE 34"
"fue 12","MUE 11"
"fue 14","MUE 31"
"fue 17","MUE 18"
"fue 19","MUE 15"
"fue 24","MUE 12"
"fue 32","MUE 30"
"fue 34","MUE 9"
"fue 38","MUE 32"
"fue 39","MUE 27"
"fue 43","MUE 2"
"fue 44","MUE 19"
"fue 45","MUE 13"
"fue 46","MUE 21"
"fue 50","MUE 28"
"fue 52","MUE 6"
"fue 53","MUE 33"
"fue 55","MUE 22"
"fue 57","MUE 29"
"fue 61","MUE 8"
"fue 62","MUE 17"
"fue 65","MUE 14"
"fue 67","MUE 20"
"fue 70","MUE 10"
"fue 71","MUE 24"
"fue 78","MUE 1"
"fue 79","MUE 7"
"fue 82","MUE 4"
"fue 85","MUE 3"
