"fue","MUE"
"fue 1","MUE 22"
"fue 4","MUE 23"
"fue 8","MUE 21"
"fue 10","MUE 8"
"fue 16","MUE 7"
"fue 19","MUE 5"
"fue 20","MUE 16"
"fue 23","MUE 4"
"fue 24","MUE 26"
"fue 26","MUE 29"
"fue 27","MUE 14"
"fue 28","MUE 31"
"fue 29","MUE 6"
"fue 30","MUE 27"
"fue 32","MUE 17"
"fue 36","MUE 10"
"fue 37","MUE 24"
"fue 38","MUE 20"
"fue 40","MUE 9"
"fue 42","MUE 32"
"fue 43","MUE 1"
"fue 44","MUE 2"
"fue 45","MUE 30"
"fue 46","MUE 35"
"fue 47","MUE 25"
"fue 49","MUE 18"
"fue 51","MUE 34"
"fue 54","MUE 28"
"fue 56","MUE 19"
"fue 57","MUE 13"
"fue 58","MUE 11"
"fue 59","MUE 15"
"fue 60","MUE 36"
"fue 61","MUE 12"
"fue 62","MUE 3"
"fue 65","MUE 33"
