"fue","MUE"
"fue 1","MUE 12"
"fue 6","MUE 5"
"fue 8","MUE 14"
"fue 9","MUE 4"
"fue 10","MUE 29"
"fue 13","MUE 31"
"fue 22","MUE 27"
"fue 24","MUE 1"
"fue 26","MUE 35"
"fue 28","MUE 36"
"fue 32","MUE 15"
"fue 33","MUE 26"
"fue 34","MUE 23"
"fue 35","MUE 34"
"fue 38","MUE 24"
"fue 40","MUE 2"
"fue 44","MUE 6"
"fue 45","MUE 21"
"fue 46","MUE 11"
"fue 48","MUE 18"
"fue 49","MUE 3"
"fue 52","MUE 13"
"fue 58","MUE 9"
"fue 62","MUE 30"
"fue 63","MUE 19"
"fue 64","MUE 25"
"fue 67","MUE 7"
"fue 70","MUE 32"
"fue 73","MUE 8"
"fue 74","MUE 17"
"fue 76","MUE 22"
"fue 77","MUE 10"
"fue 78","MUE 20"
"fue 80","MUE 16"
"fue 81","MUE 28"
"fue 87","MUE 33"
