"fue","MUE"
"fue 1","MUE 22"
"fue 2","MUE 21"
"fue 6","MUE 9"
"fue 8","MUE 3"
"fue 9","MUE 13"
"fue 12","MUE 34"
"fue 13","MUE 28"
"fue 17","MUE 18"
"fue 21","MUE 24"
"fue 24","MUE 12"
"fue 26","MUE 29"
"fue 28","MUE 1"
"fue 29","MUE 26"
"fue 30","MUE 6"
"fue 35","MUE 14"
"fue 36","MUE 7"
"fue 38","MUE 5"
"fue 39","MUE 32"
"fue 45","MUE 23"
"fue 48","MUE 20"
"fue 49","MUE 27"
"fue 51","MUE 35"
"fue 55","MUE 15"
"fue 63","MUE 19"
"fue 64","MUE 11"
"fue 66","MUE 36"
"fue 69","MUE 17"
"fue 70","MUE 25"
"fue 73","MUE 16"
"fue 79","MUE 4"
"fue 84","MUE 31"
"fue 85","MUE 33"
"fue 86","MUE 30"
"fue 87","MUE 2"
"fue 88","MUE 8"
"fue 90","MUE 10"
