"fue","MUE"
"fue 4","MUE 22"
"fue 5","MUE 25"
"fue 6","MUE 21"
"fue 7","MUE 1"
"fue 8","MUE 7"
"fue 9","MUE 11"
"fue 10","MUE 3"
"fue 14","MUE 2"
"fue 15","MUE 15"
"fue 16","MUE 24"
"fue 17","MUE 10"
"fue 20","MUE 34"
"fue 22","MUE 13"
"fue 24","MUE 9"
"fue 25","MUE 17"
"fue 31","MUE 5"
"fue 33","MUE 31"
"fue 34","MUE 30"
"fue 35","MUE 6"
"fue 38","MUE 4"
"fue 39","MUE 18"
"fue 41","MUE 14"
"fue 43","MUE 8"
"fue 45","MUE 23"
"fue 46","MUE 28"
"fue 48","MUE 12"
"fue 49","MUE 27"
"fue 51","MUE 20"
"fue 53","MUE 33"
"fue 54","MUE 32"
"fue 55","MUE 26"
"fue 56","MUE 19"
"fue 57","MUE 36"
"fue 58","MUE 29"
"fue 59","MUE 35"
"fue 60","MUE 16"
