"fue","MUE"
"fue 1","MUE 3"
"fue 2","MUE 33"
"fue 3","MUE 20"
"fue 4","MUE 36"
"fue 8","MUE 16"
"fue 9","MUE 27"
"fue 10","MUE 12"
"fue 13","MUE 2"
"fue 14","MUE 1"
"fue 16","MUE 7"
"fue 19","MUE 19"
"fue 21","MUE 26"
"fue 22","MUE 17"
"fue 29","MUE 15"
"fue 30","MUE 28"
"fue 31","MUE 31"
"fue 36","MUE 22"
"fue 40","MUE 30"
"fue 41","MUE 35"
"fue 42","MUE 9"
"fue 44","MUE 34"
"fue 45","MUE 6"
"fue 52","MUE 4"
"fue 54","MUE 14"
"fue 55","MUE 24"
"fue 57","MUE 21"
"fue 58","MUE 10"
"fue 62","MUE 23"
"fue 63","MUE 18"
"fue 64","MUE 5"
"fue 70","MUE 13"
"fue 77","MUE 8"
"fue 78","MUE 25"
"fue 80","MUE 32"
"fue 82","MUE 29"
"fue 90","MUE 11"
