"fue","MUE"
"fue 2","MUE 22"
"fue 5","MUE 3"
"fue 6","MUE 19"
"fue 7","MUE 13"
"fue 10","MUE 29"
"fue 11","MUE 23"
"fue 14","MUE 34"
"fue 19","MUE 33"
"fue 22","MUE 7"
"fue 23","MUE 31"
"fue 24","MUE 10"
"fue 26","MUE 14"
"fue 28","MUE 18"
"fue 31","MUE 26"
"fue 33","MUE 35"
"fue 35","MUE 11"
"fue 36","MUE 30"
"fue 40","MUE 12"
"fue 42","MUE 15"
"fue 43","MUE 17"
"fue 46","MUE 24"
"fue 51","MUE 16"
"fue 52","MUE 5"
"fue 53","MUE 9"
"fue 58","MUE 4"
"fue 60","MUE 21"
"fue 65","MUE 28"
"fue 66","MUE 27"
"fue 67","MUE 8"
"fue 68","MUE 2"
"fue 71","MUE 36"
"fue 73","MUE 32"
"fue 74","MUE 1"
"fue 75","MUE 25"
"fue 76","MUE 20"
"fue 77","MUE 6"
