"fue","MUE"
"fue 3","MUE 12"
"fue 7","MUE 14"
"fue 17","MUE 2"
"fue 18","MUE 15"
"fue 21","MUE 1"
"fue 23","MUE 17"
"fue 24","MUE 11"
"fue 25","MUE 21"
"fue 31","MUE 23"
"fue 35","MUE 4"
"fue 36","MUE 30"
"fue 39","MUE 26"
"fue 40","MUE 18"
"fue 41","MUE 9"
"fue 42","MUE 5"
"fue 44","MUE 6"
"fue 50","MUE 20"
"fue 52","MUE 13"
"fue 55","MUE 24"
"fue 60","MUE 8"
"fue 61","MUE 31"
"fue 64","MUE 22"
"fue 65","MUE 29"
"fue 66","MUE 25"
"fue 70","MUE 33"
"fue 71","MUE 34"
"fue 74","MUE 36"
"fue 75","MUE 3"
"fue 76","MUE 27"
"fue 79","MUE 35"
"fue 80","MUE 7"
"fue 81","MUE 19"
"fue 82","MUE 32"
"fue 85","MUE 16"
"fue 86","MUE 28"
"fue 90","MUE 10"
