"fue","MUE"
"fue 2","MUE 7"
"fue 5","MUE 20"
"fue 13","MUE 22"
"fue 14","MUE 16"
"fue 15","MUE 36"
"fue 17","MUE 6"
"fue 18","MUE 3"
"fue 19","MUE 10"
"fue 20","MUE 21"
"fue 23","MUE 24"
"fue 26","MUE 19"
"fue 29","MUE 30"
"fue 31","MUE 29"
"fue 34","MUE 17"
"fue 35","MUE 27"
"fue 37","MUE 14"
"fue 38","MUE 11"
"fue 40","MUE 33"
"fue 44","MUE 34"
"fue 45","MUE 9"
"fue 49","MUE 18"
"fue 53","MUE 1"
"fue 54","MUE 35"
"fue 57","MUE 31"
"fue 61","MUE 12"
"fue 63","MUE 32"
"fue 64","MUE 2"
"fue 66","MUE 8"
"fue 67","MUE 25"
"fue 70","MUE 26"
"fue 72","MUE 13"
"fue 73","MUE 15"
"fue 74","MUE 23"
"fue 76","MUE 4"
"fue 77","MUE 28"
"fue 78","MUE 5"
