"fue","MUE"
"fue 1","MUE 22"
"fue 2","MUE 14"
"fue 5","MUE 35"
"fue 6","MUE 33"
"fue 8","MUE 10"
"fue 10","MUE 8"
"fue 11","MUE 4"
"fue 12","MUE 11"
"fue 13","MUE 3"
"fue 15","MUE 2"
"fue 16","MUE 31"
"fue 17","MUE 18"
"fue 18","MUE 9"
"fue 19","MUE 23"
"fue 21","MUE 12"
"fue 22","MUE 28"
"fue 23","MUE 32"
"fue 24","MUE 34"
"fue 25","MUE 16"
"fue 27","MUE 24"
"fue 28","MUE 1"
"fue 29","MUE 26"
"fue 30","MUE 13"
"fue 32","MUE 19"
"fue 36","MUE 6"
"fue 37","MUE 21"
"fue 38","MUE 29"
"fue 41","MUE 5"
"fue 42","MUE 36"
"fue 44","MUE 25"
"fue 46","MUE 17"
"fue 47","MUE 30"
"fue 50","MUE 7"
"fue 51","MUE 15"
"fue 52","MUE 27"
"fue 53","MUE 20"
