"fue","MUE"
"fue 6","MUE 15"
"fue 7","MUE 7"
"fue 8","MUE 26"
"fue 9","MUE 13"
"fue 14","MUE 1"
"fue 15","MUE 12"
"fue 17","MUE 5"
"fue 19","MUE 10"
"fue 22","MUE 28"
"fue 23","MUE 3"
"fue 25","MUE 17"
"fue 26","MUE 25"
"fue 28","MUE 9"
"fue 29","MUE 19"
"fue 30","MUE 22"
"fue 31","MUE 14"
"fue 34","MUE 21"
"fue 42","MUE 35"
"fue 44","MUE 11"
"fue 45","MUE 16"
"fue 55","MUE 23"
"fue 59","MUE 6"
"fue 61","MUE 36"
"fue 62","MUE 33"
"fue 67","MUE 32"
"fue 68","MUE 34"
"fue 70","MUE 29"
"fue 71","MUE 30"
"fue 72","MUE 20"
"fue 77","MUE 18"
"fue 78","MUE 4"
"fue 79","MUE 2"
"fue 81","MUE 8"
"fue 83","MUE 27"
"fue 85","MUE 31"
"fue 89","MUE 24"
