"fue","MUE"
"fue 6","MUE 5"
"fue 7","MUE 11"
"fue 8","MUE 4"
"fue 12","MUE 15"
"fue 16","MUE 16"
"fue 19","MUE 28"
"fue 20","MUE 8"
"fue 21","MUE 36"
"fue 22","MUE 2"
"fue 28","MUE 14"
"fue 29","MUE 31"
"fue 30","MUE 3"
"fue 31","MUE 35"
"fue 33","MUE 32"
"fue 35","MUE 25"
"fue 39","MUE 7"
"fue 43","MUE 10"
"fue 44","MUE 34"
"fue 45","MUE 12"
"fue 55","MUE 24"
"fue 57","MUE 19"
"fue 61","MUE 9"
"fue 63","MUE 29"
"fue 64","MUE 1"
"fue 66","MUE 22"
"fue 67","MUE 30"
"fue 69","MUE 13"
"fue 71","MUE 33"
"fue 76","MUE 23"
"fue 77","MUE 27"
"fue 78","MUE 18"
"fue 81","MUE 21"
"fue 84","MUE 6"
"fue 85","MUE 20"
"fue 86","MUE 26"
"fue 89","MUE 17"
