"fue","MUE"
"fue 1","MUE 35"
"fue 2","MUE 24"
"fue 3","MUE 20"
"fue 6","MUE 13"
"fue 7","MUE 30"
"fue 8","MUE 27"
"fue 11","MUE 22"
"fue 13","MUE 29"
"fue 14","MUE 18"
"fue 17","MUE 4"
"fue 19","MUE 9"
"fue 20","MUE 2"
"fue 21","MUE 19"
"fue 22","MUE 3"
"fue 24","MUE 26"
"fue 25","MUE 32"
"fue 26","MUE 21"
"fue 28","MUE 1"
"fue 29","MUE 12"
"fue 30","MUE 8"
"fue 34","MUE 5"
"fue 36","MUE 17"
"fue 37","MUE 10"
"fue 39","MUE 6"
"fue 40","MUE 28"
"fue 41","MUE 23"
"fue 42","MUE 7"
"fue 44","MUE 25"
"fue 47","MUE 14"
"fue 49","MUE 11"
"fue 50","MUE 33"
"fue 53","MUE 31"
"fue 54","MUE 34"
"fue 55","MUE 36"
"fue 56","MUE 15"
"fue 58","MUE 16"
