"fue","MUE"
"fue 2","MUE 4"
"fue 4","MUE 18"
"fue 7","MUE 14"
"fue 8","MUE 15"
"fue 10","MUE 36"
"fue 12","MUE 12"
"fue 16","MUE 27"
"fue 18","MUE 5"
"fue 19","MUE 32"
"fue 20","MUE 35"
"fue 21","MUE 7"
"fue 22","MUE 28"
"fue 23","MUE 26"
"fue 24","MUE 29"
"fue 27","MUE 13"
"fue 29","MUE 21"
"fue 30","MUE 3"
"fue 31","MUE 33"
"fue 35","MUE 6"
"fue 36","MUE 20"
"fue 37","MUE 17"
"fue 38","MUE 1"
"fue 41","MUE 25"
"fue 44","MUE 8"
"fue 46","MUE 16"
"fue 47","MUE 19"
"fue 52","MUE 11"
"fue 53","MUE 34"
"fue 56","MUE 10"
"fue 60","MUE 2"
"fue 63","MUE 30"
"fue 67","MUE 22"
"fue 68","MUE 31"
"fue 70","MUE 23"
"fue 71","MUE 9"
"fue 72","MUE 24"
