"fue","MUE"
"fue 1","MUE 12"
"fue 4","MUE 33"
"fue 5","MUE 21"
"fue 11","MUE 7"
"fue 13","MUE 22"
"fue 16","MUE 35"
"fue 18","MUE 14"
"fue 23","MUE 34"
"fue 24","MUE 26"
"fue 28","MUE 23"
"fue 29","MUE 19"
"fue 31","MUE 3"
"fue 34","MUE 36"
"fue 35","MUE 9"
"fue 36","MUE 17"
"fue 37","MUE 18"
"fue 41","MUE 25"
"fue 47","MUE 5"
"fue 50","MUE 1"
"fue 51","MUE 28"
"fue 52","MUE 10"
"fue 53","MUE 8"
"fue 54","MUE 2"
"fue 55","MUE 29"
"fue 60","MUE 32"
"fue 61","MUE 20"
"fue 62","MUE 30"
"fue 63","MUE 24"
"fue 67","MUE 13"
"fue 68","MUE 31"
"fue 70","MUE 11"
"fue 71","MUE 27"
"fue 73","MUE 15"
"fue 76","MUE 6"
"fue 83","MUE 16"
"fue 90","MUE 4"
