"fue","MUE"
"fue 2","MUE 11"
"fue 10","MUE 1"
"fue 16","MUE 22"
"fue 17","MUE 32"
"fue 21","MUE 17"
"fue 24","MUE 4"
"fue 26","MUE 35"
"fue 27","MUE 9"
"fue 28","MUE 18"
"fue 29","MUE 15"
"fue 31","MUE 6"
"fue 32","MUE 34"
"fue 34","MUE 19"
"fue 37","MUE 29"
"fue 39","MUE 2"
"fue 41","MUE 13"
"fue 45","MUE 5"
"fue 46","MUE 26"
"fue 47","MUE 8"
"fue 48","MUE 7"
"fue 51","MUE 20"
"fue 53","MUE 31"
"fue 55","MUE 24"
"fue 56","MUE 28"
"fue 58","MUE 33"
"fue 59","MUE 10"
"fue 62","MUE 27"
"fue 63","MUE 3"
"fue 64","MUE 12"
"fue 66","MUE 21"
"fue 67","MUE 14"
"fue 70","MUE 30"
"fue 71","MUE 36"
"fue 73","MUE 25"
"fue 74","MUE 16"
"fue 78","MUE 23"
