"fue","MUE"
"fue 4","MUE 19"
"fue 5","MUE 15"
"fue 6","MUE 26"
"fue 8","MUE 31"
"fue 9","MUE 6"
"fue 10","MUE 27"
"fue 11","MUE 10"
"fue 13","MUE 21"
"fue 15","MUE 14"
"fue 16","MUE 24"
"fue 20","MUE 20"
"fue 23","MUE 13"
"fue 24","MUE 23"
"fue 26","MUE 34"
"fue 28","MUE 12"
"fue 29","MUE 18"
"fue 31","MUE 3"
"fue 32","MUE 36"
"fue 33","MUE 28"
"fue 34","MUE 9"
"fue 35","MUE 11"
"fue 38","MUE 8"
"fue 39","MUE 4"
"fue 40","MUE 7"
"fue 42","MUE 33"
"fue 44","MUE 30"
"fue 45","MUE 17"
"fue 46","MUE 1"
"fue 48","MUE 35"
"fue 49","MUE 16"
"fue 50","MUE 5"
"fue 52","MUE 25"
"fue 53","MUE 32"
"fue 57","MUE 22"
"fue 59","MUE 29"
"fue 60","MUE 2"
