"fue","MUE"
"fue 6","MUE 27"
"fue 10","MUE 1"
"fue 11","MUE 36"
"fue 12","MUE 35"
"fue 14","MUE 31"
"fue 16","MUE 29"
"fue 18","MUE 25"
"fue 22","MUE 28"
"fue 24","MUE 9"
"fue 25","MUE 18"
"fue 26","MUE 10"
"fue 27","MUE 24"
"fue 30","MUE 16"
"fue 31","MUE 20"
"fue 33","MUE 15"
"fue 34","MUE 7"
"fue 36","MUE 22"
"fue 37","MUE 21"
"fue 38","MUE 17"
"fue 42","MUE 26"
"fue 43","MUE 19"
"fue 44","MUE 2"
"fue 46","MUE 32"
"fue 47","MUE 5"
"fue 49","MUE 6"
"fue 50","MUE 3"
"fue 52","MUE 23"
"fue 53","MUE 12"
"fue 58","MUE 13"
"fue 59","MUE 8"
"fue 60","MUE 14"
"fue 61","MUE 30"
"fue 62","MUE 33"
"fue 63","MUE 11"
"fue 64","MUE 4"
"fue 66","MUE 34"
