"fue","MUE"
"fue 1","MUE 31"
"fue 3","MUE 27"
"fue 9","MUE 23"
"fue 10","MUE 15"
"fue 12","MUE 2"
"fue 13","MUE 17"
"fue 15","MUE 6"
"fue 16","MUE 35"
"fue 18","MUE 36"
"fue 24","MUE 34"
"fue 26","MUE 24"
"fue 27","MUE 33"
"fue 30","MUE 25"
"fue 31","MUE 30"
"fue 36","MUE 13"
"fue 38","MUE 12"
"fue 39","MUE 19"
"fue 42","MUE 32"
"fue 46","MUE 20"
"fue 48","MUE 9"
"fue 49","MUE 28"
"fue 50","MUE 29"
"fue 51","MUE 14"
"fue 52","MUE 11"
"fue 53","MUE 10"
"fue 56","MUE 4"
"fue 58","MUE 5"
"fue 60","MUE 22"
"fue 66","MUE 3"
"fue 68","MUE 7"
"fue 70","MUE 26"
"fue 73","MUE 21"
"fue 74","MUE 16"
"fue 75","MUE 1"
"fue 76","MUE 18"
"fue 81","MUE 8"
