"fue","MUE"
"fue 1","MUE 29"
"fue 2","MUE 15"
"fue 3","MUE 1"
"fue 4","MUE 21"
"fue 6","MUE 13"
"fue 8","MUE 17"
"fue 9","MUE 19"
"fue 10","MUE 12"
"fue 11","MUE 26"
"fue 12","MUE 18"
"fue 13","MUE 7"
"fue 16","MUE 9"
"fue 17","MUE 28"
"fue 18","MUE 20"
"fue 19","MUE 5"
"fue 20","MUE 16"
"fue 21","MUE 2"
"fue 24","MUE 31"
"fue 25","MUE 33"
"fue 26","MUE 32"
"fue 27","MUE 4"
"fue 28","MUE 35"
"fue 29","MUE 30"
"fue 30","MUE 8"
"fue 32","MUE 10"
"fue 33","MUE 6"
"fue 34","MUE 11"
"fue 35","MUE 34"
"fue 36","MUE 25"
"fue 38","MUE 3"
"fue 39","MUE 36"
"fue 41","MUE 14"
"fue 42","MUE 23"
"fue 43","MUE 27"
"fue 45","MUE 22"
"fue 48","MUE 24"
