"fue","MUE"
"fue 2","MUE 31"
"fue 4","MUE 25"
"fue 8","MUE 35"
"fue 10","MUE 10"
"fue 11","MUE 32"
"fue 12","MUE 22"
"fue 15","MUE 2"
"fue 18","MUE 34"
"fue 24","MUE 27"
"fue 25","MUE 1"
"fue 27","MUE 4"
"fue 28","MUE 19"
"fue 29","MUE 33"
"fue 30","MUE 29"
"fue 32","MUE 28"
"fue 39","MUE 11"
"fue 40","MUE 17"
"fue 45","MUE 8"
"fue 49","MUE 6"
"fue 51","MUE 24"
"fue 52","MUE 16"
"fue 53","MUE 23"
"fue 56","MUE 5"
"fue 57","MUE 3"
"fue 60","MUE 36"
"fue 62","MUE 12"
"fue 63","MUE 15"
"fue 64","MUE 26"
"fue 65","MUE 7"
"fue 70","MUE 18"
"fue 75","MUE 14"
"fue 79","MUE 30"
"fue 80","MUE 13"
"fue 83","MUE 21"
"fue 87","MUE 20"
"fue 90","MUE 9"
