"fue","MUE"
"fue 3","MUE 22"
"fue 4","MUE 34"
"fue 5","MUE 30"
"fue 6","MUE 31"
"fue 7","MUE 4"
"fue 11","MUE 36"
"fue 14","MUE 32"
"fue 16","MUE 29"
"fue 17","MUE 19"
"fue 21","MUE 21"
"fue 22","MUE 28"
"fue 23","MUE 10"
"fue 25","MUE 13"
"fue 27","MUE 3"
"fue 29","MUE 35"
"fue 30","MUE 25"
"fue 31","MUE 15"
"fue 32","MUE 24"
"fue 34","MUE 17"
"fue 37","MUE 1"
"fue 39","MUE 11"
"fue 42","MUE 9"
"fue 44","MUE 26"
"fue 45","MUE 6"
"fue 48","MUE 2"
"fue 49","MUE 7"
"fue 53","MUE 12"
"fue 55","MUE 27"
"fue 56","MUE 23"
"fue 60","MUE 16"
"fue 63","MUE 5"
"fue 72","MUE 14"
"fue 73","MUE 20"
"fue 75","MUE 18"
"fue 77","MUE 33"
"fue 78","MUE 8"
