"fue","MUE"
"fue 3","MUE 30"
"fue 5","MUE 16"
"fue 6","MUE 35"
"fue 7","MUE 11"
"fue 8","MUE 25"
"fue 11","MUE 32"
"fue 13","MUE 36"
"fue 17","MUE 19"
"fue 18","MUE 8"
"fue 19","MUE 24"
"fue 20","MUE 15"
"fue 21","MUE 28"
"fue 22","MUE 12"
"fue 23","MUE 29"
"fue 24","MUE 1"
"fue 25","MUE 33"
"fue 26","MUE 4"
"fue 27","MUE 6"
"fue 28","MUE 26"
"fue 29","MUE 14"
"fue 32","MUE 34"
"fue 33","MUE 20"
"fue 34","MUE 2"
"fue 35","MUE 23"
"fue 36","MUE 3"
"fue 39","MUE 5"
"fue 41","MUE 31"
"fue 42","MUE 18"
"fue 43","MUE 7"
"fue 44","MUE 21"
"fue 47","MUE 13"
"fue 48","MUE 9"
"fue 49","MUE 10"
"fue 50","MUE 17"
"fue 51","MUE 22"
"fue 54","MUE 27"
