"fue","MUE"
"fue 2","MUE 32"
"fue 3","MUE 13"
"fue 7","MUE 36"
"fue 10","MUE 34"
"fue 11","MUE 7"
"fue 12","MUE 17"
"fue 16","MUE 10"
"fue 17","MUE 33"
"fue 20","MUE 1"
"fue 21","MUE 25"
"fue 22","MUE 30"
"fue 23","MUE 18"
"fue 24","MUE 5"
"fue 27","MUE 3"
"fue 29","MUE 15"
"fue 30","MUE 14"
"fue 34","MUE 9"
"fue 35","MUE 22"
"fue 38","MUE 16"
"fue 39","MUE 20"
"fue 40","MUE 27"
"fue 41","MUE 11"
"fue 42","MUE 28"
"fue 44","MUE 12"
"fue 45","MUE 6"
"fue 47","MUE 19"
"fue 48","MUE 26"
"fue 49","MUE 23"
"fue 50","MUE 2"
"fue 52","MUE 24"
"fue 54","MUE 21"
"fue 55","MUE 8"
"fue 56","MUE 4"
"fue 57","MUE 31"
"fue 58","MUE 35"
"fue 60","MUE 29"
