"fue","MUE"
"fue 2","MUE 8"
"fue 4","MUE 19"
"fue 5","MUE 17"
"fue 10","MUE 33"
"fue 14","MUE 14"
"fue 17","MUE 5"
"fue 18","MUE 13"
"fue 19","MUE 20"
"fue 20","MUE 29"
"fue 21","MUE 24"
"fue 22","MUE 36"
"fue 23","MUE 18"
"fue 25","MUE 9"
"fue 27","MUE 21"
"fue 29","MUE 3"
"fue 31","MUE 32"
"fue 32","MUE 27"
"fue 34","MUE 11"
"fue 40","MUE 2"
"fue 43","MUE 30"
"fue 45","MUE 16"
"fue 47","MUE 15"
"fue 50","MUE 7"
"fue 51","MUE 28"
"fue 53","MUE 35"
"fue 56","MUE 4"
"fue 60","MUE 34"
"fue 66","MUE 31"
"fue 69","MUE 6"
"fue 70","MUE 1"
"fue 71","MUE 26"
"fue 75","MUE 25"
"fue 77","MUE 10"
"fue 81","MUE 22"
"fue 88","MUE 12"
"fue 90","MUE 23"
