"fue","MUE"
"fue 4","MUE 2"
"fue 6","MUE 12"
"fue 10","MUE 20"
"fue 12","MUE 13"
"fue 13","MUE 7"
"fue 14","MUE 15"
"fue 18","MUE 9"
"fue 19","MUE 14"
"fue 20","MUE 23"
"fue 21","MUE 25"
"fue 22","MUE 19"
"fue 28","MUE 3"
"fue 29","MUE 24"
"fue 30","MUE 4"
"fue 34","MUE 1"
"fue 35","MUE 6"
"fue 40","MUE 26"
"fue 44","MUE 17"
"fue 45","MUE 10"
"fue 46","MUE 35"
"fue 47","MUE 30"
"fue 48","MUE 36"
"fue 53","MUE 34"
"fue 55","MUE 11"
"fue 56","MUE 21"
"fue 58","MUE 8"
"fue 59","MUE 33"
"fue 61","MUE 18"
"fue 62","MUE 22"
"fue 65","MUE 28"
"fue 66","MUE 5"
"fue 67","MUE 32"
"fue 71","MUE 31"
"fue 75","MUE 29"
"fue 79","MUE 16"
"fue 81","MUE 27"
