"fue","MUE"
"fue 1","MUE 3"
"fue 2","MUE 31"
"fue 3","MUE 15"
"fue 4","MUE 35"
"fue 5","MUE 14"
"fue 6","MUE 7"
"fue 7","MUE 30"
"fue 10","MUE 27"
"fue 14","MUE 20"
"fue 17","MUE 10"
"fue 18","MUE 16"
"fue 19","MUE 24"
"fue 20","MUE 29"
"fue 21","MUE 1"
"fue 22","MUE 11"
"fue 24","MUE 13"
"fue 25","MUE 21"
"fue 26","MUE 2"
"fue 27","MUE 17"
"fue 32","MUE 23"
"fue 34","MUE 18"
"fue 36","MUE 19"
"fue 38","MUE 36"
"fue 39","MUE 8"
"fue 40","MUE 4"
"fue 41","MUE 9"
"fue 42","MUE 25"
"fue 44","MUE 26"
"fue 45","MUE 34"
"fue 46","MUE 6"
"fue 47","MUE 33"
"fue 48","MUE 5"
"fue 51","MUE 12"
"fue 52","MUE 28"
"fue 53","MUE 22"
"fue 54","MUE 32"
