"fue","MUE"
"fue 1","MUE 16"
"fue 3","MUE 3"
"fue 5","MUE 33"
"fue 6","MUE 9"
"fue 9","MUE 23"
"fue 11","MUE 19"
"fue 15","MUE 5"
"fue 19","MUE 21"
"fue 20","MUE 10"
"fue 21","MUE 28"
"fue 22","MUE 18"
"fue 23","MUE 15"
"fue 24","MUE 36"
"fue 27","MUE 26"
"fue 28","MUE 27"
"fue 29","MUE 1"
"fue 31","MUE 35"
"fue 32","MUE 25"
"fue 34","MUE 24"
"fue 35","MUE 32"
"fue 37","MUE 22"
"fue 40","MUE 13"
"fue 41","MUE 31"
"fue 42","MUE 17"
"fue 43","MUE 6"
"fue 44","MUE 4"
"fue 48","MUE 30"
"fue 49","MUE 2"
"fue 52","MUE 8"
"fue 54","MUE 11"
"fue 55","MUE 12"
"fue 56","MUE 34"
"fue 57","MUE 14"
"fue 58","MUE 7"
"fue 59","MUE 29"
"fue 60","MUE 20"
