"fue","MUE"
"fue 2","MUE 4"
"fue 5","MUE 9"
"fue 8","MUE 20"
"fue 10","MUE 30"
"fue 11","MUE 18"
"fue 13","MUE 32"
"fue 17","MUE 12"
"fue 22","MUE 15"
"fue 24","MUE 36"
"fue 29","MUE 11"
"fue 32","MUE 6"
"fue 34","MUE 17"
"fue 35","MUE 14"
"fue 36","MUE 27"
"fue 37","MUE 21"
"fue 38","MUE 5"
"fue 41","MUE 26"
"fue 42","MUE 25"
"fue 43","MUE 34"
"fue 45","MUE 19"
"fue 46","MUE 35"
"fue 48","MUE 8"
"fue 51","MUE 1"
"fue 56","MUE 16"
"fue 58","MUE 23"
"fue 62","MUE 22"
"fue 63","MUE 7"
"fue 65","MUE 24"
"fue 67","MUE 10"
"fue 68","MUE 13"
"fue 70","MUE 33"
"fue 72","MUE 31"
"fue 77","MUE 28"
"fue 78","MUE 3"
"fue 82","MUE 29"
"fue 90","MUE 2"
