"fue","MUE"
"fue 1","MUE 27"
"fue 2","MUE 5"
"fue 3","MUE 1"
"fue 5","MUE 3"
"fue 6","MUE 7"
"fue 8","MUE 22"
"fue 10","MUE 6"
"fue 13","MUE 34"
"fue 14","MUE 18"
"fue 15","MUE 24"
"fue 17","MUE 16"
"fue 18","MUE 29"
"fue 19","MUE 31"
"fue 21","MUE 28"
"fue 22","MUE 17"
"fue 23","MUE 23"
"fue 26","MUE 9"
"fue 27","MUE 10"
"fue 28","MUE 13"
"fue 29","MUE 20"
"fue 31","MUE 26"
"fue 35","MUE 30"
"fue 36","MUE 8"
"fue 39","MUE 14"
"fue 41","MUE 2"
"fue 42","MUE 11"
"fue 44","MUE 15"
"fue 46","MUE 19"
"fue 48","MUE 4"
"fue 49","MUE 21"
"fue 51","MUE 12"
"fue 52","MUE 32"
"fue 54","MUE 25"
"fue 56","MUE 35"
"fue 58","MUE 36"
"fue 60","MUE 33"
